F267	F379	F494	F724	F990	F1083	F1094	F1122	F1137	F1147	F1367	F1738	F1744	F1868	F2036	F3076	F3079	F1519repl
TBCE	-1.36193089121009	1.19603230460136	-1.01509801460648	1.72846273878379	0.620186524598124	-1.51908386488147	0.533374122742573	-0.345412921727268	-1.30177181313179	1.1783417313026	-0.763269634028861	0.636608699356491	0.847282538065962	0.269598676840713	-0.271398987339634	0.534705450285283	0.192085114167743	-1.15871177381904
ZNF30	-1.1189303416632	0.631349921197674	-0.121265024858637	-0.473267679113167	-1.42359251187795	-1.31217942549107	-0.971531283600982	-0.142420140398404	-0.424471598768685	2.13834318909783	0.75981726326343	1.01104099587322	0.722875457821758	-0.445635528496616	1.40685614199044	0.423632901457554	0.358108696711956	-1.01873103314516
BC101079	1.66515226631949	0.927242577316453	-0.894749491777544	0.850008491393756	-0.894749491777544	0.169040815994393	-0.894749491777544	1.28648358204587	1.7027641046871	0.803228611223729	-0.894749491777544	-0.894749491777544	0.347878337843964	0.300946639173161	-0.894749491777544	-0.894749491777544	-0.894749491777544	-0.894749491777544
KLF1	1.04799356254178	-0.485201486152235	-0.290417330751215	0.678306661366971	2.49212811296945	-0.142907913573856	-1.00039068394174	-1.5579290795971	0.415675243785622	-1.5579290795971	0.083167153452085	0.717123616089002	0.0305081103668264	0.651410691729374	-0.348247959864026	0.671728331435957	-0.280084314171547	-1.12493363608826
BC139719	-1.11271951802644	1.57645420762425	1.0051296774951	-0.235422902780464	0.368764261419606	-1.11271951802644	-1.11271951802644	1.96888655760048	-0.200237397559335	-0.734038403927062	0.671623547238034	-0.722103139945745	1.20100038761722	0.247793493499457	-1.11271951802644	-0.654629178760433	0.685703419603437	-0.72804645701877
P4HA2	-1.41512985634658	0.243213685718595	1.43783665900941	0.314268422645324	-2.49470280469732	0.559666075927291	0.443315923124384	1.38237949221279	-0.713776320098527	0.194439525295866	0.342586057635878	-1.28749132502495	0.484868806486859	-0.246497181458892	0.71323288508135	0.792471110999545	-0.58891914962233	-0.16176200688869
ZNF789	-0.0405206444505198	-1.17656720864956	-1.21235433793263	-0.0845567842640602	2.36690398266668	0.00706279224918132	0.965693518446907	-1.19278899850247	-0.241580195867838	-0.920213699203168	-1.15293577011357	0.434476868460983	1.28114705446873	0.250185069028737	1.28280479876416	0.239897305821369	-0.294007972027968	-0.51264577889496
ZNF578	0.642287212740607	-0.245418402694938	1.90266205000545	-0.923789691093792	1.31586547788091	0.0444906630791062	-1.58363378865646	0.260871641287533	0.250212511114051	0.999796499014904	-0.478503144953462	0.472987891078111	-1.1328903155327	-0.552899350165625	-0.839686005590769	-1.43037549764941	-0.0744518914916375	1.37247414162812
RHBDD3	-1.57334198809969	-0.491249675910158	-0.280217616129332	1.49523224322407	0.884666986671397	0.420988054850368	0.480989897251031	-1.22095450016272	0.036441793528672	-0.0805144132151802	-1.03428896791575	-1.15852642714327	2.50491311650368	0.193193851797379	0.181674221332357	0.443688339251074	-0.442541130019187	-0.360153785814737
RIN1	0.166311408464761	0.598931256077993	0.378038863742948	0.534292775635616	-2.12238572421838	1.21410232194565	1.63457967215415	-1.24063921398931	0.14003472383482	-0.269440033556448	-0.684060365539379	1.44773992266453	-1.09422065106775	0.350153155036093	-1.3593521933683	-0.202535491088828	0.281565742102473	0.226883831169363
GPR155	1.8194835189951	0.767848511351	-0.216242865427599	1.17942707592386	-2.31620982550256	0.279785568921275	-1.00024416134377	0.341990267020651	1.32310927322547	0.526772740487425	-0.348826296531035	-1.02180717861616	0.715794564990283	-0.437297220586344	-0.778522537417235	-0.305374726568098	0.162018675673666	-0.691705384595926
BBS5	0.256426210200083	0.527527809535703	-1.06784283314159	0.566139505797553	-0.165404975172686	-0.823925594312555	0.972164899988132	-1.7796598346318	1.26765760240782	0.212512017825617	0.331167637885533	0.970528134185416	0.0487446377168895	-2.0006363138582	0.79965511751697	1.35522035958674	-0.970819408168714	-0.499454973360906
RPL8	-1.29705380831667	0.451889083096881	1.48888944839703	-0.685692931019877	0.0572421210367396	-0.656669090287267	1.40180385644181	-0.6973805630517	-0.518128269030095	-0.65779540281668	-0.610537145661287	0.95740343818313	-0.725186654881957	0.327373263278485	1.85708089793403	-1.12424562060938	-0.811978061592251	1.24298543889905
FOXRED2	-0.470257646403368	-0.0050135589331307	-0.644992262938807	1.22888256264279	0.864979471097255	0.196342757256008	-0.682845979197459	-1.04690781166736	-0.956080068305877	0.51432011324337	-0.592273566931083	-1.36804476749036	1.8628524554131	1.67941045618328	0.799904327874848	0.418845192020574	-1.33450080916485	-0.464620864698924
LRP6	-0.982245307183633	0.346507815228349	-0.975164831053255	-1.33892464574032	0.516935035507369	-0.370509563590969	0.724203070312799	-0.302727575679099	-0.725605167479422	0.28298230556091	-0.362780692778861	2.54795407976411	0.307802689366885	0.34242016778296	1.40538358422245	-1.62251470506598	0.302714392760145	-0.0964306519344245
AK125212	-0.545251264552627	-0.2230557800217	-0.372354421216428	0.419159359263854	2.41048201979518	-0.350035076471411	-0.92523783081282	-0.89988584504059	-0.885310625471947	0.775197682045877	0.43064627961723	0.671137371158444	-1.03827450144256	1.34056358972078	0.330992981326298	-1.67673011767325	0.892839376397252	-0.354883196621581
BC044934	-0.597577692142884	-0.597577692142884	-0.597577692142884	-0.0322698539733657	1.4080595186696	-0.597577692142884	2.36928939621039	0.303345961215794	-0.597577692142884	0.0938250117502147	-0.597577692142884	0.115836853460294	-0.597577692142884	-0.597577692142884	-0.597577692142884	-0.597577692142884	2.31526772623881	-0.597577692142884
INS-IGF2	0.420427511211825	-0.202029832239164	-0.388057397936127	-0.414825469963236	-0.386895249664322	-0.399419374242554	1.67609839751167	-0.383228331398696	-0.410642713764405	3.44985941495179	-0.386103497889331	-0.37463263811515	-0.410473013521393	-0.409337022861258	-0.412370997904926	-0.257631680542874	-0.285596960437342	-0.425141143194771
AX747172	-1.22620935126712	-1.22620935126712	0.683042484490279	1.27956184612983	0.546703540768943	-0.0619322138602421	-0.349567648021488	0.45471325439841	-0.2840284591236	-0.0387839502685234	-1.22620935126712	2.03706535657961	0.122406493848965	-0.0552985521837497	1.56258242325357	-1.22620935126712	0.234582180323584	-1.22620935126712
ZNF571-AS1	-1.27101969082784	0.76131940383293	1.9574049348411	0.823755043437139	0.00946396780735197	-1.0310208205221	1.2118199555056	-0.672122358442991	-0.817647872863004	0.264017240058679	-1.48520440834667	-0.866245159598803	1.46874865785421	-0.591797908616949	-0.201675477845986	-0.57532550687092	0.174366349272217	0.841163651326048
VWC2	0.581686002596853	-0.967136393190696	-0.967136393190696	-0.967136393190696	2.6695437003307	0.581237015224688	0.841328927015499	-0.34158168936661	-0.967136393190696	0.510536010466772	0.383008135379638	0.961606443347793	0.290564699647926	-0.967136393190696	-0.967136393190696	-0.967136393190696	-0.281925809775313	0.573951317466958
ZNF440	0.235011270637998	1.64942311967157	0.577909329074185	-0.527575314725573	-0.676869964142105	-0.538984388680564	-0.726196122581736	-0.934068696830126	0.331495561201796	-0.389461014297245	-0.161692720219809	1.68081238553911	0.58340788848929	-2.24124001820184	0.494589662702084	1.53152062541032	-0.479194040238638	-0.408887562808718
JUND	0.180578054432061	-0.787281094508941	0.0626791405130935	0.259974461587777	2.06417508222123	-0.925678648772173	-1.07931398562279	-0.877112241871706	0.0655102767800345	0.821213589341909	-0.82462077479752	2.54778972996557	-0.339706571432487	0.488118668131094	-0.127170894598209	-0.556208810397934	-0.819408465369402	-0.153537515601637
MPPED1	-0.372075131709763	-0.372075131709763	-0.372075131709763	0.381334644174799	3.85227346845542	-0.372075131709763	-0.372075131709763	-0.017765987631027	0.206561168636079	-0.372075131709763	0.414573418591669	-0.372075131709763	-0.372075131709763	-0.372075131709763	-0.372075131709763	-0.372075131709763	-0.372075131709763	-0.372075131709763
CD47	-0.331545305699098	1.65603703344589	-0.088497551693125	0.885993601723	-1.60326201251729	-0.376548081190706	0.0617478692579466	0.633964384437709	0.479684167617792	-0.312564940115429	-0.223657813019195	0.412523845693255	2.01729426868165	0.36554136443354	-0.366306518107001	-1.24684129184928	-0.0150424772376928	-1.94852054386199
AX747187	0.940804970867502	-0.959820219790692	1.20309175170582	-0.348497472405539	-0.394755300652418	-0.959820219790692	1.37627496073065	-0.959820219790692	2.24230561808624	0.343862025743172	-0.215722406925083	-0.959820219790692	-0.151256169109644	-0.249930062690895	-0.959782253191759	-0.959820219790692	1.27373256083043	-0.261027124035041
ZADH2	-0.903041808986218	-1.00859846691068	-0.26291099056679	0.111255303351196	1.52055606269388	-0.552418564417493	-0.328622669007155	1.20772436341157	0.249863649234535	1.10268873262492	-0.486012712309495	1.11490513852377	-1.59562817969221	-0.513320038978981	1.51688950794424	0.821654449490958	-1.42687742529404	-0.568106351112001
ARHGAP35	0.359110351905003	-0.64239524116165	-1.58565034982828	-0.153786953362336	1.70080215026967	-1.2215032273617	-0.192228761243439	-1.65027069688098	0.0162875127678101	0.296317626446848	-1.00910658232512	0.241377219075346	1.34935457790902	1.33894931271725	1.32811077519534	-0.443990914075172	0.13821051065786	0.130412689294538
STXBP4	0.303294528309637	1.15075030386199	-0.181468403231538	0.702525352445039	0.866382833346974	-0.248875395358682	-0.252380391568732	-0.623774160962377	0.925266197939849	0.551834261617623	0.0369148512155694	-0.220706070813288	2.18190589733891	-1.59446597495533	0.260494417161524	-1.40593531527098	-1.56362066239248	-0.888142268683707
TACC2	-0.525497057324097	-0.883732890458382	0.361514349260492	-0.976290994354517	-0.686020098296732	-1.55502437567334	0.0537437777383917	0.0782710387383608	-1.60619133771568	0.544993998300989	0.971143141853994	0.385710484040122	1.50287546354583	-0.0791242936283996	-0.808752283147048	1.95046379927997	0.156187274141085	1.11573000369897
GCSH	-0.978866425483918	0.757783866081072	-0.0930777909800897	0.148785583844409	-0.521311424206838	-0.322483970088513	-1.08624992503724	1.43022446609108	-1.62576607020796	-0.432612627176966	-0.0885239005744648	1.47854279628363	-0.337119195525665	1.6330328568958	-0.209343565223087	-0.262168641098543	1.63093542533306	-1.12178145892577
DPM3	-1.18768610011152	2.57795868379176	-0.147562332748714	0.842866070528716	0.406682274111362	-0.303651507173733	-1.29825533621413	1.16085716753438	-1.42428637144119	-0.321037017526727	-1.01945203904392	0.832597442866938	0.61414037762626	0.173161839439287	0.152044165089504	-0.0571132389120564	-0.253926894295249	-0.747337183520962
PDK2	1.06095916775241	1.2882178073089	0.967623890793382	-0.0464152480342622	0.617531891304303	-0.434495847547642	-0.4368524114543	-1.47018609858282	0.103863545407175	0.338777807007585	-1.65215154434276	0.549195067938092	1.4779388712405	-0.915127898336854	0.710729520971582	-0.496428704132956	0.1785558375458	-1.84173565483812
LYZL2	0.689452808659863	-0.668744951095445	-0.668744951095445	2.22387399923539	-0.668744951095445	0.957864321909192	-0.668744951095445	-0.668744951095445	-0.0404749648156966	0.0456699016707148	2.47576162413394	-0.668744951095445	0.169041464161915	-0.668744951095445	-0.668744951095445	0.166260355999124	-0.668744951095445	-0.668744951095445
UNKL	0.245710075039385	-0.776903592036367	-1.25975404551968	1.48609470127754	1.75569553409694	-0.166178739621715	0.13990166510238	-0.799908456270546	0.40383915117658	-0.559452524798066	-0.672763951284415	0.661038054408257	-2.07912848887599	0.27389743132962	1.66345400078851	-0.278401478626675	0.266346360495944	-0.303485696681709
PLCD1	-0.423779519537767	-0.807186641921662	1.34304692692492	0.727819755436309	-1.99148736010943	1.32996290504285	-0.0185371780753619	-0.639054844196817	-0.131779336098322	-0.442051567269238	-0.296868475864075	0.223927240602978	0.0753758080012732	-0.133201994460745	-1.28301047159449	-0.682131454723265	1.92657914546766	1.22237706237518
GMCL1P1	-1.10032339367933	-0.203252076602242	-0.839899829119445	-1.20443789464583	1.68850335583598	-0.848913465799132	1.75291195239565	-1.55234591960924	-0.359326359527757	0.175590981073095	1.2209453285502	0.790527845076685	0.356635554117445	-0.262243371888294	-0.517218577598394	-0.694981203986453	0.938751522969641	0.6590755524374
PRELID2	-0.160425858961985	0.928489142069245	2.09118715520241	-0.97496441148099	-2.06818807506999	0.443902194730972	0.779805931856788	-0.0973669848312527	-0.641222404075651	0.366048878686069	-0.628830490698285	0.793931339306648	-0.0174214277243209	0.314659058770658	0.814007998085969	-0.986563132449896	0.504432753706008	-1.4614816671224
IQCJ	-0.528460833065867	1.96110265135457	-0.528460833065867	-0.528460833065867	-0.528460833065867	-0.528460833065867	0.611302102768701	-0.528460833065867	0.444975532386636	-0.528460833065867	-0.528460833065867	2.80110748621237	-0.528460833065867	-0.528460833065867	-0.528460833065867	1.05150305713401	-0.528460833065867	-0.528460833065867
SORBS3	0.425958954427447	-0.145953282000512	-0.72899929168889	-0.963994594937272	-1.26723464986477	0.543852248345352	0.152124759499514	1.54437706178405	-0.376958178606598	-0.703656250904276	-0.347701014789757	2.46035766593092	1.25170392274127	-0.0202270076558356	0.346652208293836	-1.04632968552627	-1.19497195767382	0.0709990926256034
C7orf55	-0.207739349157282	1.27328800895832	-0.606710894464299	-0.516356900095046	2.41651497363591	0.0387301951613866	-1.64534417809878	-1.56943441819985	-0.277426841843938	0.385870952739409	-0.312000673377572	1.11095384566997	1.13637633228478	0.338861986580322	-0.176901446472115	-0.567483664154334	-0.277530239645933	-0.543667689520941
SLX4IP	-1.74284677711295	0.395358439058885	-0.566690027390626	1.23755998634267	1.0904882689216	0.14675390942065	0.668679225834293	-1.62361016759926	1.13416012999216	-0.0267408395727566	0.744472592039959	0.983564654385138	-1.74734930134419	-0.96091130490915	-0.201503070711075	0.644069504195122	-0.536874975621764	0.361419754071296
PTP4A2	1.00045624454339	1.28118065187937	-1.53460129446323	1.07342091646057	-0.156221675611818	0.425320059137322	-1.84092504471511	0.982975495701186	0.93146296777933	-0.749957889195279	0.0813714919063358	-0.861941121388352	-0.453103270242323	-0.361867743487538	0.185376816466702	-0.94188354809734	1.56757967036743	-0.628642727040644
CCBL1	-0.845963360703947	-1.10555393968409	-0.108537307441877	-0.295248780172567	0.328179352644573	-0.0832749991350731	-0.14640254509934	-1.09693128658243	-0.132617598890289	-0.495100246246899	-0.467799997178201	-0.041104759756989	1.02064958794465	-0.407299607526537	-0.0348516094345115	3.43640271880248	0.167539801907488	0.30791457655356
DNPH1	-1.14259581066752	0.712695075168416	1.70216118587251	-1.06641551041334	-0.679597512954651	0.680538790148636	0.778354189220806	-0.186320220208461	-0.781582015103716	-0.257478802262068	-1.56984849426771	0.981952840889474	0.142661022800836	1.37100401199024	-1.18204158101738	-1.00221935407268	0.582304923985372	0.916427260891226
TAF1A	-0.855157618648247	0.894034635029476	-0.640585408923142	0.830019478590973	0.902491984450342	-0.579511590247912	0.708299568244143	0.65486172783238	-1.02784196903793	0.247170620692243	-0.59349735217136	1.79453013868608	0.572534769785885	0.394202124265518	-0.123638596723165	-2.04479500921444	0.500562560845112	-1.63368006345595
PRR7-AS1	-0.888313104631543	-1.08541819454043	-0.687510615866986	-0.386835098645927	0.00419295415671984	-1.42671337850344	1.73406200489367	1.44469733438126	-1.07835039631253	-0.495969366597202	-0.322990843077023	0.0339736177568694	1.19141845441194	1.42131306647744	0.563367560389164	-0.381446502578987	-0.768164001466915	1.12868650975389
SLC25A22	-1.15840220148515	0.447531101500376	-0.0201743263820875	0.074681731262856	1.04902575613979	-0.638869125237859	-0.239722966825991	-0.121492221680215	-0.108014414248496	-0.447467299869177	-1.55361270114422	2.85911164586614	1.23434351416484	0.134680122411132	0.21956199235854	-1.08435713701965	-0.542389917125976	-0.104433552684835
MROH8	0.415097053233598	-0.307282000267758	0.126495891574893	1.52587734551226	0.541731357070865	0.965813873883579	-0.76646041903757	-1.47885942687167	1.6048084009726	-1.08673123533776	0.0530347499234938	0.279776054600648	-1.42641201012821	-1.18984483625402	1.61342278171167	0.0988271284207494	-0.578677109175931	-0.390617599831442
BC015688	-0.146343533543955	0.533676030783658	0.355919332315341	-0.479012560515821	1.57251746566316	-0.213051311174663	-1.49557492809188	1.12055301696835	-0.181405574056707	-1.51417373398841	1.34755145040986	0.67284915464961	-1.81835258533174	-0.615395649799564	0.607681477459873	0.251320596880995	-0.8980583251249	0.899299676496806
CCDC66	-0.436232544938907	-0.942928808258227	-0.171702805863183	-0.365354327381529	1.21182044077058	0.521411381404901	-0.849355921615469	-0.897428218016757	1.02187753631206	0.651860187499794	-1.21360274072587	1.59914724494891	-1.38164782497379	-0.270159792743732	0.554239711917955	-0.31993226781933	2.01699610775072	-0.729007358268119
WDR88	-0.765528466985184	-0.62399701892219	-0.323993204103286	0.817713261475646	1.69763798128113	-0.199133994239353	0.217887624301686	-1.34405059553636	-0.858364281062292	0.516388145896962	1.79503540743324	1.60389126716212	-1.42637992219568	-0.282264453187704	-0.277835524978327	-1.02989894553658	0.634266898695369	-0.151374179499209
ZNF652	0.284177493339202	1.14958239233892	-0.049564580582032	0.0554232460529886	-1.07560576441463	-0.683074274100126	-1.02362722149391	-0.722027026695835	0.459916345626273	0.0434987435488817	0.181484667390796	-0.599476739453719	0.733087332956698	0.342411516433849	-0.675588290904866	3.00330356253544	-0.142265024691263	-1.28165637788666
DLX6	-0.717802707197398	-0.720137069998005	-0.62630586725223	-0.76021264726637	2.84956371275807	-0.633877760769036	1.40323889805889	-0.219347253349449	-0.507176467025419	-0.384769400913738	-0.579801716940258	-0.725367952986753	0.782126246826062	0.362480305957678	0.665262496995522	-0.705047778056816	-0.569921254396929	1.08709621555618
ATP10B	0.742589283279554	1.05793614283947	0.619899559814358	-1.27172403373829	-1.14034213933363	-0.918452086867956	0.678330854565455	-0.291055945740055	-1.01653792009916	-0.543661359611551	1.05994064338305	-0.347230164263753	2.5194075636478	-0.522824720804978	-0.476469133298584	-0.109627584015154	-0.796435311626909	0.756256351870335
DRD1	1.17133747482955	-0.652763431739446	-0.652763431739446	0.413587153351824	1.71117261646461	-0.407877570503132	-0.324264372508254	-0.329315766297506	0.0851951487874117	-0.522578683253276	3.02381365897556	-0.522533873693433	-0.367165860200323	-0.652763431739446	-0.527005469765718	-0.497620271295836	-0.652763431739446	-0.295690457933687
NUDT13	-0.659589101481925	-0.665046624854629	-0.303222593552564	1.74662430463012	-0.0142946882339814	0.443078814046677	1.78072932297958	-0.238753134963316	0.380926718617598	-0.0511018838232008	-0.803977493467699	1.37800701994184	-1.80599994971797	-1.20249517639424	-0.191039795577486	1.23257886902271	-0.70339753615771	-0.323027071013803
ADCY6	-1.01375559239469	-1.70610992351889	-0.694426859692318	-0.51670734331665	-0.925953254996908	0.672112397315973	-0.659738672333725	-0.757793677006283	0.814986126156241	0.320497702115544	-0.187793365715414	1.81571978078734	-0.324530262654867	-0.757015768615226	1.92186751090046	0.875309419133604	0.311121033463744	0.812210750372061
SNORD116-26	-0.993093049439459	-0.993093049439459	-0.446081149957445	0.217079298193023	3.06296416657421	-0.993093049439459	-0.21837041178526	-0.993093049439459	0.119074972849945	0.39645165683904	0.115296126000614	-0.0108535406675047	0.152448079780458	-0.417423210750684	1.03162666334213	0.972979719490939	-0.993093049439459	-0.00972712271217268
SPIC	0.505955998023037	-0.327556384575753	-0.371459913253711	-0.184331797203347	3.50874947862644	0.655848109540195	-0.72106649531311	0.0564855643894803	0.321713472594545	0.373476079425847	-0.72106649531311	-0.72106649531311	-0.72106649531311	0.403192104468228	-0.72106649531311	-0.72106649531311	-0.255836080445254	-0.35983765971104
AQP4	-0.562296708016358	-0.641241311559116	-0.797032202383534	-0.213668669841593	1.01243367105995	-0.797032202383534	-0.346723768156103	3.36939228703085	0.0636781872903977	-0.721424427836026	0.595687450187036	0.04065198798327	-0.443380952301942	-0.59466486698428	-0.51880355825357	0.21185825859032	0.743331948504391	-0.400765122930152
AGAP2-AS1	0.0607429424703723	-2.08639042887408	-0.503113678553019	0.826176085786762	0.689410507187666	0.14640016628615	0.0783356390208169	1.23730352594869	-0.381989465932495	-0.485630047326212	-0.30353502658602	1.79727292179057	-1.03112553135922	0.789999788845554	0.0474830225939127	-0.869360010139377	-1.33345205265736	1.32147164149729
NHEG1	-0.967837298423997	0.231431911844613	-0.967837298423997	-0.967837298423997	1.74804620556821	0.192266352930438	1.80038994691796	-0.967837298423997	-0.967837298423997	1.1185181622466	0.408257014738461	1.11533264297102	-0.967837298423997	-0.967837298423997	-0.967837298423997	0.405143497843983	0.486707731573932	0.236604920756796
CYB561D2	0.327877686215339	-0.803727235976201	0.134087086312691	0.760933783203584	-0.642858132505995	0.649302857151569	-1.75093751818425	-0.341857412980475	0.733682338321776	0.0275712623959348	0.590586977246528	-0.24381199612144	-1.02935416380154	0.117268634682351	-1.69055501350351	2.55795920439608	0.420158596320934	0.183673046826608
LOC286437	0.396715239113151	-2.38112174453856	0.347624576014574	-0.365180558366128	0.425950388066587	0.165010192718816	-0.11922217854878	0.208430107569873	1.52232754587918	0.0612387744536056	0.499575225311596	0.981849188389869	-1.09398791795051	-0.821929079353491	1.77008085795563	-1.37373895281981	-0.42787854840794	0.204256884512345
DLG1-AS1	0.193449307334584	1.20625525475754	-1.57482647295125	-1.04277628261475	-0.0673659826924514	-0.943478756115397	0.919431872478009	1.33601086093023	-0.228955859645394	0.455212653906906	1.69100234465432	0.434636018394305	-1.57482647295125	0.108976389344105	-0.407873690799438	-0.81797733363909	-0.773672136904955	1.08677828651397
ZNF112	-1.92424507723128	0.582816283766714	-0.0953608570737825	0.0586581366457424	1.92230954967966	-0.942225325877636	0.823178109684578	-1.95792311470458	-0.365975602766222	0.311512603896803	0.398657018511804	1.05840624344342	-0.435678734305521	-0.963911134169121	1.04386778061564	-0.0178312879766557	0.301853750900576	0.20189165695986
ALS2CR12	-0.169050104608546	-0.346406395620229	-0.749255615580247	-0.0708257587633491	-1.31686710274738	-0.414119817879564	-1.78131578216202	0.254789857364504	1.97650674746037	1.60450274800758	-1.1733563218005	-0.702278383026515	1.00737748651237	0.133176329160926	-0.204033189686742	1.03570344325678	0.122661832955354	0.792790027157222
OTX2-AS1	-0.362466833567848	-0.397591824633314	-0.493622071175701	-0.911872102594184	2.49448030868393	-0.823947301234659	-0.626541174826775	0.717468553682781	-0.361801761162117	1.01132863312675	-0.0634963976402994	-0.81476099948882	-0.0874995420323158	-1.22871901458276	0.0983645935027638	2.09631518071031	-0.286200474401214	0.0405622276334606
PGPEP1	0.989736575851007	-0.139268947521873	-1.22983620630366	0.680604475400396	-2.5597506557462	-0.414162295764831	-0.804408167543249	-0.675691550380984	1.04352370435541	-0.281585174463693	0.403177286227055	1.49838867722464	0.594163122150423	0.0685581406617065	0.68092458850738	0.941347051853906	0.148838866612515	-0.944559491119952
DNAH17	-0.822955644388422	0.5117481065403	2.27953508053958	-0.971500137986833	-0.200081095316593	2.08162508106758	-0.634286655330649	-0.709694153712627	-0.567391326194057	1.04953794480094	-0.499014658037502	0.169925488231251	-0.642243093953815	-1.16672616645306	-0.161776376216254	-0.762801892934604	0.447867483901908	0.598232015442863
WDR35	0.5484262315226	0.0951223130161361	-0.578915587568819	-1.49907527974302	1.01342507847359	-0.738155107165721	-0.588876923466581	-1.29007525015444	0.150001327858024	-0.0545630171236585	0.0456560049959058	1.56749730956426	0.879770322710527	-1.70155690006286	1.41483896017696	-0.891056855356699	1.1678483834682	0.459688988855593
PRSS36	-1.78177601323987	-0.0658944671585594	-0.567700877624045	2.01573683988353	-0.395165972805558	1.68546143648919	-0.285714530400308	0.197087068725586	0.197578963550652	-0.27611892577419	-0.476218954306498	-0.0736004179823695	-2.18154298150183	0.727292478254409	0.48255152395703	0.622121626836911	0.241433435819994	-0.065530232724069
EIF5AL1	-0.57464401393219	-0.0681596921488153	0.501946316981465	1.17596955640179	-0.565265490668865	-0.545654375885936	-0.552983530323087	2.60102507639512	-0.964475995772367	-0.503987278147157	-0.200845393004746	0.309009495971079	-0.124172937741463	1.65718597468743	-0.389119870388907	-1.01231052543502	0.578918730216106	-1.32243604720444
SH3BP5	0.828471561174177	-1.84683510562601	0.39306743863651	-1.44604726859702	-1.35997539979102	0.264025656392058	-0.386685119262325	-0.0348133968710045	0.179676425259001	0.710080301374367	-0.272938154124782	1.02356015251847	-1.48905987874478	0.389698493410048	1.27836880687226	-0.526830823107684	1.22341632812926	1.07281998235849
PRKCZ	-0.43088620747569	0.0348549713995234	-0.355779430453687	0.208308512259969	-0.720045424189515	-1.82131774237168	-0.800930878177972	0.24842346643649	-0.65905870025813	-0.433840501826112	0.516238093203798	0.982994180831808	-0.420877440528035	-0.318319935674011	-0.704239558794704	0.369661769904492	2.34233284891478	1.96248197679867
RMDN2	1.51904016602234	-0.859096734853911	-1.00815896697915	-0.902053638615335	0.306635890187827	-0.265846515310464	0.736041547580559	-0.470781006132968	0.549952690722909	0.230602584664603	1.20237656581732	0.768271756750312	-1.16938770577123	-1.84780375899797	0.494643118221724	1.75649019137946	-0.245529798732425	-0.795396385953608
KIAA1147	0.0140930056551387	-0.683543819686089	-0.11189403245269	0.138750550852246	2.11221902634612	-0.267025328277386	-0.324811116958674	0.273937458974767	0.239605994402987	-0.0750790608813893	-0.616201114554988	2.36040719816113	-1.6905846740201	-1.03848858567295	-0.874776585703992	-0.074731849053715	0.97042962037438	-0.352306687504803
Em:AC005003.4	-0.37751747887819	1.0978112631631	-1.01316196089134	0.440490547392821	3.03988858382112	0.434804591692845	-0.176469276842412	-1.12429883639804	-0.29267922898448	-1.06289174606475	-0.368103882097994	0.614354258628804	0.210840285535956	-0.528390353781992	0.489139232484076	-1.04102894973844	-0.540760167989212	0.197973118948132
SLCO4C1	-0.685705318390275	1.20039479959061	1.51337138466976	-0.565420772517054	-0.304393592118915	-0.196792374039583	0.965234388181995	2.09948065220331	0.058145419745213	-0.261993749600158	-0.606042781006305	1.32466167612667	-0.23490554984459	-0.857115405385899	-0.0212457799002009	-0.886352312271267	-1.3373504337076	-1.20397025173571
PPAN-P2RY11	-1.16416822635854	1.12490625139435	0.597828109165678	0.460922375611943	0.760310584011839	-1.61498339013665	-1.00819297617633	0.0896048585751894	0.16984783442032	-0.384491636150254	-0.83873963277973	2.40202889833348	0.106188506088092	-0.998468614567487	0.370696774581463	0.438243945706617	0.604550803206228	-1.11608446492621
OSER1-AS1	-0.59161540908546	1.17605564867303	1.13438000049399	0.325559235050596	1.73674975382404	-0.265322615971061	-0.209938847670527	-0.383860795264119	-0.211882443472985	0.582702005616113	-0.685520196875134	0.927900068936973	-2.29730565585795	-0.554614104057903	1.25601999052865	-0.864785641578884	-0.0941815935470131	-0.98033939974235
CDH15	0.115249651129894	2.30974280117418	0.117916354694881	0.672498846546346	0.420008180264308	-0.475215111855982	-0.949863561746776	-1.21228984867412	-1.27250150179721	-0.673670463431482	0.131053575740318	-0.494869761263691	-0.40277271030927	0.412599602602344	2.06525186834548	-0.0698529595057176	-1.13195417037214	0.43866920845865
NT5C1B-RDH14	-0.80979291707463	0.401632085817937	0.0931715135706702	-0.809151625366832	-0.809822538608856	-0.809819959251404	-0.809822538608856	0.981969915484715	-0.809822526483243	-0.809668880017541	1.03044652175304	0.715904755916129	-0.809822533628805	-0.342436076202483	2.85157803737342	0.887043060929441	-0.0525649342555207	-0.0890213613471717
CRAMP1L	-0.794134590963335	0.258869311110437	-1.7162083328394	0.539006487429062	2.27084068936609	-0.545875895401901	0.0364096236852066	-1.29255182363728	-0.16259176610512	-0.155218952623451	-0.436829032662457	0.363805333848278	-1.02322809283313	-0.371140873328248	1.15817688784035	1.73433832464739	-0.0383311837545667	0.174663886222063
ZNF503-AS1	0.251177698891449	2.58378890825935	-0.695310774198061	0.497000786758036	0.429024325327245	0.249204938040074	-0.311717359173385	-1.43913639265207	0.100625767267005	0.63768049174358	0.696519036110826	-1.43913639265207	-0.302493849520827	-1.43913639265207	-0.648961943788337	1.09691438817174	-0.533420730809357	0.26737749487688
